ocr_confidence,doc_confidence,doc_completeness,face_similarity,liveness_score,forensic_tamper_score,fraud_graph_score,fraud_tabular_score,label
0.8127793693736868,0.8005433293531609,0.9555950056194061,0.8609391100402806,0.8323289535107975,0.09660185253069464,0.25089129838823837,0.11151753184652449,1
0.9234437236180358,0.970944786754576,0.9831313763451128,0.9306247394071221,0.9439781104775431,0.9685600554292528,0.02845475233501467,0.0474287201581852,0
0.7182590704990247,0.8068854414867765,0.8349489049193121,0.8329833949084705,0.9200617520898471,0.907481657527574,0.7029774255637313,0.7331971234100084,1
0.7466286201718659,0.7351647228293973,0.9896634259609352,0.6932873387520464,0.8216456356809957,0.8907838048275403,0.07250706637583139,0.1893510777073923,1
0.9356194659106094,0.9327931983268531,0.9788919826270023,0.8998419805623462,0.9721168603311672,0.9619521224405128,0.05979349013101829,0.07669573080097722,0
0.9057591620077354,0.9895299889068911,0.9666849558095707,0.9639057149529057,0.9483205050449343,0.9746391243816978,0.18068411537660667,0.04910297923410896,0
0.9574536183116209,0.9895097463860743,0.999752664992651,0.9629634763097386,0.944203210746489,0.9721615297905797,0.14325853286412712,0.05525218512756616,0
0.8537295039034214,0.9958860437466197,0.9922371500408472,0.8080979689167647,0.9173633418007164,0.9335807376209656,0.13143530377148227,0.06738249161749231,0
0.9943867224273132,0.9084817571547205,0.9595387992729048,0.9423261686434633,0.9663288860526911,0.9946238964100205,0.1943713604229026,0.04341199977624244,0
0.9570341832469623,0.9569405182058984,0.9855128254204625,0.8571619527629706,0.995812203255243,0.9375487896469398,0.13785160052681192,0.06728248795868212,0
0.6440698529019153,0.8977471996028522,0.9461807755550753,0.9555965993486886,0.8927067364430451,0.28931296324677586,0.23464579166621824,0.016400302854113157,1
0.9186313945968891,0.9703114408269207,0.9713018213271176,0.9317847296722563,0.924191512268892,0.9666361927357456,0.19432909864199485,0.0035710151865189334,0
0.8776341433635854,0.9097597685538878,0.9640641667491779,0.8469552530316249,0.9103008883433963,0.9603436496510527,0.1522724496545214,0.05250487671386959,0
0.9203400481899464,0.9600601977348053,0.99729420171749,0.800201684954882,0.9273772277330622,0.9299691770317984,0.17484856988198816,0.083315396231737,0
0.9778372681744161,0.9907432173874964,0.9551706547614974,0.814688969820209,0.9521928545963685,0.907588024431716,0.150708137505835,0.025576062758657783,0
0.9532673085210271,0.9331902518229188,0.9734347096242115,0.8905440232810109,0.9941418488957996,0.9709070756716448,0.14788209632555335,0.00718596350421088,0
0.9725372255092705,0.9853826921669121,0.9982509736860055,0.8582917986845897,0.9569729308004735,0.9747383508686586,0.18505055568215772,0.0983126367289977,0
0.894482092026675,0.9772153878391345,0.9590477104790304,0.9550055583288543,0.9302093122764475,0.9461504358577486,0.15689793479996697,0.057487984690125817,0
0.9316232840762035,0.9207861221748458,0.9749473810115883,0.8200776205914667,0.926512685639124,0.9060970405199156,0.1592458425990343,0.051761563465705554,0
0.8856680562378992,0.963667357839379,0.9682248183547622,0.9317434866249716,0.9282774677251023,0.9567847414259065,0.14798213128211568,0.034874744540219715,0
0.8702198596626534,0.743436507747546,0.8185442967356436,0.4030418923676852,0.8206291327801478,0.9775026684054329,0.16613273591268662,0.1344915364379421,1
0.7469857394349249,0.6295349108460869,0.8225858900863517,0.3203217292603073,0.9885198985171377,0.8813892794992972,0.18655781328294074,0.06628247652141009,1
0.9326660861760214,0.9016378677473206,0.9600955077831027,0.9333118784105995,0.9796444004779299,0.9456541971007193,0.19935995554027794,0.09173271310643284,0
0.8868531887892264,0.9184437714759379,0.9761476073561356,0.9479490379898521,0.976688235032144,0.9054551370472083,0.16358818264294983,0.006471069315804956,0
0.9669868822646976,0.9120044817250923,0.9776987377166386,0.9167203147204932,0.9490505558273051,0.9053945666468358,0.13800307568297573,0.04757499997133713,0
0.8929047407164636,0.9866365058958959,0.996467018012021,0.8869339792309161,0.966417241691566,0.9260060497330436,0.09238275710385435,0.028049632333570496,0
0.8778083075089609,0.9862478698277987,0.9940168644117489,0.9676668975891282,0.9884024680706343,0.9657452782152579,0.10573577252798826,0.043691112176339864,0
0.88531703394765,0.986717852407185,0.9764054532228611,0.9314035224013194,0.9212485613204342,0.9265987099025135,0.14301650777441755,0.014926470429470196,0
0.8700695660679798,0.982935077438131,0.9501758279185025,0.8626902346405481,0.9305377930794052,0.9193420008148461,0.135827082549444,0.005055384834373733,0
0.9567560937051743,0.9298373135991023,0.9700667614553076,0.8139722794551981,0.9565769748246147,0.9487337752588463,0.17545594365246525,0.07523567800128177,0
0.9619623163347428,0.9016963622238179,0.9866277757893731,0.8711003220818303,0.9761796634258304,0.997710129849897,0.1335746496961185,0.0958837838981237,0
